scenario,role,effect_fraction,n_pairs,active_calls,calls_with_shams,coupling,unusable_fraction,expected_focus_difference,expected_nondefault_difference,pooled_hits,pooled_n_simulations,pooled_rate,pooled_ci_lo,pooled_ci_hi,nondefault_hits,nondefault_n_simulations,nondefault_rate,nondefault_ci_lo,nondefault_ci_hi,joint_hits,joint_n_simulations,joint_rate,joint_ci_lo,joint_ci_hi,focus_fairness_hits,focus_fairness_n_simulations,focus_fairness_rate,focus_fairness_ci_lo,focus_fairness_ci_hi,focus_risk_hits,focus_risk_n_simulations,focus_risk_rate,focus_risk_ci_lo,focus_risk_ci_hi,focus_expertise_hits,focus_expertise_n_simulations,focus_expertise_rate,focus_expertise_ci_lo,focus_expertise_ci_hi
dynamic_fraction:0.25,dynamic_alternative,0.25,576,1152,1536,negative_bound,0.1,0.016750556977957964,0.014285050191260655,376,5000,0.0752,0.06821189061005405,0.08284037291483452,269,5000,0.0538,0.04788164426176753,0.060403478113009494,129,5000,0.0258,0.021756230091548756,0.030571885170932782,152,5000,0.0304,0.02598983746953008,0.03553121467568572,224,5000,0.0448,0.03940703443948307,0.0508919070777704,203,5000,0.0406,0.03547284651761458,0.04643254393279457
decay_q:0.02,recency_counterexample,0.0,18,36,48,independent,0.0,0.01381829027078521,0.012950056558303757,60,5000,0.012,0.009334492301086808,0.015414812313191951,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,6,5000,0.0012,0.0005500756587335479,0.002615811926516952,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694
decay_q:0.02,recency_counterexample,0.0,18,36,48,independent,0.1,0.01381829027078521,0.012950056558303757,36,5000,0.0072,0.005205365212759887,0.009951309610839645,5,5000,0.001,0.00042720718893578876,0.0023389874883697442,3,5000,0.0006,0.00020407096088550332,0.001762737900530094,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694
decay_q:0.02,recency_counterexample,0.0,18,36,48,negative_bound,0.0,0.01381829027078521,0.012950056558303757,78,5000,0.0156,0.012518186641408368,0.01942559031587981,31,5000,0.0062,0.004371360588064539,0.008786849695810154,15,5000,0.003,0.0018189133867023654,0.004944210370052845,0,5000,0.0,0.0,0.000767730137580694,3,5000,0.0006,0.00020407096088550332,0.001762737900530094,4,5000,0.0008,0.0003111419445903861,0.0020553598247701793
decay_q:0.02,recency_counterexample,0.0,18,36,48,negative_bound,0.1,0.01381829027078521,0.012950056558303757,61,5000,0.0122,0.00950981475670272,0.01563918276552101,19,5000,0.0038,0.002434119240930543,0.005927776147604539,5,5000,0.001,0.00042720718893578876,0.0023389874883697442,0,5000,0.0,0.0,0.000767730137580694,2,5000,0.0004,0.0001096989857531115,0.001457416967717518,1,5000,0.0002,3.5304875272480036e-05,0.0011321181702531819
decay_q:0.02,recency_counterexample,0.0,36,72,96,independent,0.0,0.012689882613649107,0.011463764274582877,86,5000,0.0172,0.013949165667525344,0.021192154553322576,42,5000,0.0084,0.006220620278197563,0.011334211993071774,12,5000,0.0024,0.001373451819731108,0.004190593213189199,0,5000,0.0,0.0,0.000767730137580694,17,5000,0.0034,0.0021239187553747756,0.00543859081727037,32,5000,0.0064,0.0045371596862706365,0.009020743505549026
decay_q:0.02,recency_counterexample,0.0,36,72,96,independent,0.1,0.012689882613649107,0.011463764274582877,68,5000,0.0136,0.010742545429440987,0.01720430244839751,51,5000,0.0102,0.007766697200760391,0.01338537124201366,22,5000,0.0044,0.00290754291665071,0.006653431195719275,0,5000,0.0,0.0,0.000767730137580694,16,5000,0.0032,0.001970710595456084,0.005192106069244095,13,5000,0.0026,0.0015201123516485658,0.004443625589216709
decay_q:0.02,recency_counterexample,0.0,36,72,96,negative_bound,0.0,0.012689882613649107,0.011463764274582877,104,5000,0.0208,0.017196500586557525,0.025139291977299815,61,5000,0.0122,0.00950981475670272,0.01563918276552101,25,5000,0.005,0.0033890775204861016,0.007370975315718786,1,5000,0.0002,3.5304875272480036e-05,0.0011321181702531819,49,5000,0.0098,0.007421045443652236,0.012931637183231875,54,5000,0.0108,0.00828714962565902,0.014063997540949934
decay_q:0.02,recency_counterexample,0.0,36,72,96,negative_bound,0.1,0.012689882613649107,0.011463764274582877,93,5000,0.0186,0.015207834375972463,0.02273133620049023,51,5000,0.0102,0.007766697200760391,0.01338537124201366,14,5000,0.0028,0.0016686615436143238,0.0046947693051959186,0,5000,0.0,0.0,0.000767730137580694,43,5000,0.0086,0.0063911409908157125,0.011563384188398593,48,5000,0.0096,0.007248637881821691,0.012704351837117454
decay_q:0.02,recency_counterexample,0.0,72,144,192,independent,0.0,0.012294685194046272,0.010088881707818213,128,5000,0.0256,0.021572924158551787,0.030355498195984782,77,5000,0.0154,0.012339931229922144,0.01920415281942107,36,5000,0.0072,0.005205365212759887,0.009951309610839645,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,66,5000,0.0132,0.010389403252556018,0.01675805880939255,97,5000,0.0194,0.015929549086400117,0.02360839312184245
decay_q:0.02,recency_counterexample,0.0,72,144,192,independent,0.1,0.012294685194046272,0.010088881707818213,107,5000,0.0214,0.017740918016567058,0.025793953271125183,87,5000,0.0174,0.014128619480519324,0.021412393648273565,37,5000,0.0074,0.005373566400957179,0.010182801330587321,6,5000,0.0012,0.0005500756587335479,0.002615811926516952,62,5000,0.0124,0.009685341838572314,0.015863348591596382,89,5000,0.0178,0.014487890891917016,0.021852508052765812
decay_q:0.02,recency_counterexample,0.0,72,144,192,negative_bound,0.0,0.012294685194046272,0.010088881707818213,116,5000,0.0232,0.019378917302925274,0.027753190156271677,102,5000,0.0204,0.01683402366822501,0.024702383079742398,38,5000,0.0076,0.005542191270153625,0.010413869369335844,4,5000,0.0008,0.0003111419445903861,0.0020553598247701793,74,5000,0.0148,0.011806050426256876,0.018538954899251434,94,5000,0.0188,0.0153881013071799,0.022950762177227767
decay_q:0.02,recency_counterexample,0.0,72,144,192,negative_bound,0.1,0.012294685194046272,0.010088881707818213,110,5000,0.022,0.018286147602522732,0.026447802409004417,88,5000,0.0176,0.014308195226544798,0.02163251081019306,31,5000,0.0062,0.004371360588064539,0.008786849695810154,6,5000,0.0012,0.0005500756587335479,0.002615811926516952,77,5000,0.0154,0.012339931229922144,0.01920415281942107,71,5000,0.0142,0.011273559646769033,0.01787236695490437
decay_q:0.02,recency_counterexample,0.0,144,288,384,independent,0.0,0.012349885317079248,0.00988207557683442,169,5000,0.0338,0.029137926074544934,0.0391779055057353,120,5000,0.024,0.020109049431307507,0.02862182965966932,49,5000,0.0098,0.007421045443652236,0.012931637183231875,70,5000,0.014,0.011096386311623671,0.017649847382104764,95,5000,0.019,0.015568477172636963,0.023170079219715665,121,5000,0.0242,0.0202917757662823,0.02883879623263949
decay_q:0.02,recency_counterexample,0.0,144,288,384,independent,0.1,0.012349885317079248,0.00988207557683442,138,5000,0.0276,0.023408989368185144,0.03251636206580111,104,5000,0.0208,0.017196500586557525,0.025139291977299815,45,5000,0.009,0.00673319292420765,0.01202071807089659,49,5000,0.0098,0.007421045443652236,0.012931637183231875,102,5000,0.0204,0.01683402366822501,0.024702383079742398,109,5000,0.0218,0.018104316188142542,0.026229940915439637
decay_q:0.02,recency_counterexample,0.0,144,288,384,negative_bound,0.0,0.012349885317079248,0.00988207557683442,178,5000,0.0356,0.030810144963716545,0.0411029227880684,134,5000,0.0268,0.022673776258692664,0.03165280354351371,51,5000,0.0102,0.007766697200760391,0.01338537124201366,58,5000,0.0116,0.008984481447483776,0.014965437350905044,112,5000,0.0224,0.018650069297506275,0.026883266529910813,107,5000,0.0214,0.017740918016567058,0.025793953271125183
decay_q:0.02,recency_counterexample,0.0,144,288,384,negative_bound,0.1,0.012349885317079248,0.00988207557683442,174,5000,0.0348,0.03006648880812209,0.04024780731188299,133,5000,0.0266,0.022490133971724145,0.03143675292253727,60,5000,0.012,0.009334492301086808,0.015414812313191951,34,5000,0.0068,0.004870303811000636,0.00948698519670896,115,5000,0.023,0.019196582389584424,0.027535832161667564,109,5000,0.0218,0.018104316188142542,0.026229940915439637
decay_q:0.02,recency_counterexample,0.0,288,576,768,independent,0.0,0.012038166705123088,0.00983112304614154,233,5000,0.0466,0.041097429206588085,0.0527987484821701,199,5000,0.0398,0.03472519999928166,0.04558141881934762,88,5000,0.0176,0.014308195226544798,0.02163251081019306,73,5000,0.0146,0.011628394959642338,0.018316917457921,155,5000,0.031,0.026544310797926178,0.03617582007112451,167,5000,0.0334,0.02876682416077008,0.03874962160362023
decay_q:0.02,recency_counterexample,0.0,288,576,768,independent,0.1,0.012038166705123088,0.00983112304614154,203,5000,0.0406,0.03547284651761458,0.04643254393279457,149,5000,0.0298,0.02543585238097847,0.03488612104040242,59,5000,0.0118,0.009159379464301861,0.015190232242031929,72,5000,0.0144,0.011450896966502703,0.018094722543115668,118,5000,0.0236,0.01974382682869442,0.028187666446392468,141,5000,0.0282,0.02396105653691747,0.03316337362090368
decay_q:0.02,recency_counterexample,0.0,288,576,768,negative_bound,0.0,0.012038166705123088,0.00983112304614154,213,5000,0.0426,0.03734443424133127,0.04855788528852756,173,5000,0.0346,0.029880685470605045,0.040033917741455066,69,5000,0.0138,0.010919380389000657,0.01742716039678281,106,5000,0.0212,0.017559353655852664,0.025575824723894615,142,5000,0.0284,0.024145200690154717,0.0333789223756114,162,5000,0.0324,0.0278399055014477,0.03767807572321777
decay_q:0.02,recency_counterexample,0.0,288,576,768,negative_bound,0.1,0.012038166705123088,0.00983112304614154,182,5000,0.0364,0.03155449256917012,0.04195734681439471,149,5000,0.0298,0.02543585238097847,0.03488612104040242,61,5000,0.0122,0.00950981475670272,0.01563918276552101,103,5000,0.0206,0.017015214447012893,0.024920885208899485,127,5000,0.0254,0.021389687778586568,0.03013904166800503,107,5000,0.0214,0.017740918016567058,0.025793953271125183
decay_q:0.02,recency_counterexample,0.0,576,1152,1536,independent,0.0,0.01161247699619311,0.009636050761830927,270,5000,0.054,0.04807056825079665,0.06061424703192534,206,5000,0.0412,0.03603395813265233,0.04707051104159172,95,5000,0.019,0.015568477172636963,0.023170079219715665,133,5000,0.0266,0.022490133971724145,0.03143675292253727,189,5000,0.0378,0.032858699993149616,0.04345098974602999,189,5000,0.0378,0.032858699993149616,0.04345098974602999
decay_q:0.02,recency_counterexample,0.0,576,1152,1536,independent,0.1,0.01161247699619311,0.009636050761830927,281,5000,0.0562,0.05015028098615111,0.06293115628396552,223,5000,0.0446,0.03921936574067707,0.05067988286863144,97,5000,0.0194,0.015929549086400117,0.02360839312184245,117,5000,0.0234,0.01956133244721663,0.027970467919925298,198,5000,0.0396,0.03453837977810045,0.04536854613258387,206,5000,0.0412,0.03603395813265233,0.04707051104159172
decay_q:0.02,recency_counterexample,0.0,576,1152,1536,negative_bound,0.0,0.01161247699619311,0.009636050761830927,280,5000,0.056,0.049961101038097706,0.06272064332407395,240,5000,0.048,0.04241383484922352,0.05428019319514944,108,5000,0.0216,0.017922572597974227,0.02601199159766299,111,5000,0.0222,0.01846806568308761,0.02666557723638451,201,5000,0.0402,0.035098950653111326,0.046007053981407885,195,5000,0.039,0.03397814274443453,0.04472970444241488
decay_q:0.02,recency_counterexample,0.0,576,1152,1536,negative_bound,0.1,0.01161247699619311,0.009636050761830927,254,5000,0.0508,0.04505073709607098,0.05723899165953153,204,5000,0.0408,0.03565984826404574,0.04664523509430839,85,5000,0.017,0.013769835859113387,0.020971791453789572,111,5000,0.0222,0.01846806568308761,0.02666557723638451,176,5000,0.0352,0.030438229049704623,0.04067545288619041,191,5000,0.0382,0.033231692132081714,0.04387738342298782
decay_q:0.05,recency_counterexample,0.0,18,36,48,independent,0.0,0.025991445144761826,0.024437663612760525,61,5000,0.0122,0.00950981475670272,0.01563918276552101,11,5000,0.0022,0.001228902612090369,0.00393544951288497,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694,2,5000,0.0004,0.0001096989857531115,0.001457416967717518
decay_q:0.05,recency_counterexample,0.0,18,36,48,independent,0.1,0.025991445144761826,0.024437663612760525,38,5000,0.0076,0.005542191270153625,0.010413869369335844,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,1,5000,0.0002,3.5304875272480036e-05,0.0011321181702531819,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694
decay_q:0.05,recency_counterexample,0.0,18,36,48,negative_bound,0.0,0.025991445144761826,0.024437663612760525,72,5000,0.0144,0.011450896966502703,0.018094722543115668,35,5000,0.007,0.005037604888092059,0.009719377027562506,11,5000,0.0022,0.001228902612090369,0.00393544951288497,0,5000,0.0,0.0,0.000767730137580694,4,5000,0.0008,0.0003111419445903861,0.0020553598247701793,4,5000,0.0008,0.0003111419445903861,0.0020553598247701793
decay_q:0.05,recency_counterexample,0.0,18,36,48,negative_bound,0.1,0.025991445144761826,0.024437663612760525,75,5000,0.015,0.011983860272495058,0.018760837960958218,30,5000,0.006,0.0042061089708657195,0.008552408405064008,13,5000,0.0026,0.0015201123516485658,0.004443625589216709,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694,3,5000,0.0006,0.00020407096088550332,0.001762737900530094
decay_q:0.05,recency_counterexample,0.0,36,72,96,independent,0.0,0.024199490682585187,0.021724367191461275,98,5000,0.0196,0.016110241929952362,0.023827393186235175,55,5000,0.011,0.008461131724304237,0.014289708350249683,24,5000,0.0048,0.00322775763196324,0.007132602296296678,0,5000,0.0,0.0,0.000767730137580694,22,5000,0.0044,0.00290754291665071,0.006653431195719275,23,5000,0.0046,0.003067229476888848,0.006893437543426104
decay_q:0.05,recency_counterexample,0.0,36,72,96,independent,0.1,0.024199490682585187,0.021724367191461275,102,5000,0.0204,0.01683402366822501,0.024702383079742398,54,5000,0.0108,0.00828714962565902,0.014063997540949934,22,5000,0.0044,0.00290754291665071,0.006653431195719275,0,5000,0.0,0.0,0.000767730137580694,20,5000,0.004,0.0025909223507485585,0.006170665945731489,29,5000,0.0058,0.004041431411009417,0.00831739305697534
decay_q:0.05,recency_counterexample,0.0,36,72,96,negative_bound,0.0,0.024199490682585187,0.021724367191461275,108,5000,0.0216,0.017922572597974227,0.02601199159766299,72,5000,0.0144,0.011450896966502703,0.018094722543115668,30,5000,0.006,0.0042061089708657195,0.008552408405064008,0,5000,0.0,0.0,0.000767730137580694,61,5000,0.0122,0.00950981475670272,0.01563918276552101,55,5000,0.011,0.008461131724304237,0.014289708350249683
decay_q:0.05,recency_counterexample,0.0,36,72,96,negative_bound,0.1,0.024199490682585187,0.021724367191461275,109,5000,0.0218,0.018104316188142542,0.026229940915439637,88,5000,0.0176,0.014308195226544798,0.02163251081019306,37,5000,0.0074,0.005373566400957179,0.010182801330587321,1,5000,0.0002,3.5304875272480036e-05,0.0011321181702531819,58,5000,0.0116,0.008984481447483776,0.014965437350905044,53,5000,0.0106,0.00811341195175059,0.013838042306913394
decay_q:0.05,recency_counterexample,0.0,72,144,192,independent,0.0,0.023486898035491473,0.019239816889156602,187,5000,0.0374,0.03248586644516959,0.04302443747812008,136,5000,0.0272,0.023041255396114943,0.032084710221981366,62,5000,0.0124,0.009685341838572314,0.015863348591596382,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,104,5000,0.0208,0.017196500586557525,0.025139291977299815,104,5000,0.0208,0.017196500586557525,0.025139291977299815
decay_q:0.05,recency_counterexample,0.0,72,144,192,independent,0.1,0.023486898035491473,0.019239816889156602,155,5000,0.031,0.026544310797926178,0.03617582007112451,99,5000,0.0198,0.01629103729527757,0.024046290728854936,36,5000,0.0072,0.005205365212759887,0.009951309610839645,7,5000,0.0014,0.0006783239436107811,0.002887256549584687,96,5000,0.0192,0.01574896030669719,0.023389288993600408,110,5000,0.022,0.018286147602522732,0.026447802409004417
decay_q:0.05,recency_counterexample,0.0,72,144,192,negative_bound,0.0,0.023486898035491473,0.019239816889156602,148,5000,0.0296,0.0252513016267787,0.034670978886657225,107,5000,0.0214,0.017740918016567058,0.025793953271125183,39,5000,0.0078,0.0057112237321092305,0.010644529815325205,5,5000,0.001,0.00042720718893578876,0.0023389874883697442,100,5000,0.02,0.016471933678631395,0.024265087253446074,125,5000,0.025,0.021023426874502565,0.029705916756199102
decay_q:0.05,recency_counterexample,0.0,72,144,192,negative_bound,0.1,0.023486898035491473,0.019239816889156602,141,5000,0.0282,0.02396105653691747,0.03316337362090368,110,5000,0.022,0.018286147602522732,0.026447802409004417,46,5000,0.0092,0.006904702346799829,0.012248901556249381,7,5000,0.0014,0.0006783239436107811,0.002887256549584687,86,5000,0.0172,0.013949165667525344,0.021192154553322576,93,5000,0.0186,0.015207834375972463,0.02273133620049023
decay_q:0.05,recency_counterexample,0.0,144,288,384,independent,0.0,0.023560150555905542,0.018734796213150107,305,5000,0.061,0.05469712342926726,0.06797694363152859,178,5000,0.0356,0.030810144963716545,0.0411029227880684,101,5000,0.0202,0.016652929613278054,0.024483784226744385,82,5000,0.0164,0.013232612095298076,0.02030993649376998,172,5000,0.0344,0.029694927148885553,0.039819983155229596,186,5000,0.0372,0.03229950990203903,0.04281110111330566
decay_q:0.05,recency_counterexample,0.0,144,288,384,independent,0.1,0.023560150555905542,0.018734796213150107,245,5000,0.049,0.04335497404186027,0.055337518542237535,146,5000,0.0292,0.024882369792375313,0.034240524905170676,76,5000,0.0152,0.012161821505719159,0.018982569635679084,51,5000,0.0102,0.007766697200760391,0.01338537124201366,119,5000,0.0238,0.019926399474346095,0.02840478670868577,169,5000,0.0338,0.029137926074544934,0.0391779055057353
decay_q:0.05,recency_counterexample,0.0,144,288,384,negative_bound,0.0,0.023560150555905542,0.018734796213150107,231,5000,0.0462,0.0407215753479919,0.052375216524876346,169,5000,0.0338,0.029137926074544934,0.0391779055057353,89,5000,0.0178,0.014487890891917016,0.021852508052765812,84,5000,0.0168,0.01359063218705935,0.020751302217898636,143,5000,0.0286,0.024329404691398306,0.03359441128231278,119,5000,0.0238,0.019926399474346095,0.02840478670868577
decay_q:0.05,recency_counterexample,0.0,144,288,384,negative_bound,0.1,0.023560150555905542,0.018734796213150107,211,5000,0.0422,0.0369698419843103,0.048133091729658586,146,5000,0.0292,0.024882369792375313,0.034240524905170676,54,5000,0.0108,0.00828714962565902,0.014063997540949934,74,5000,0.0148,0.011806050426256876,0.018538954899251434,122,5000,0.0244,0.02047457756498257,0.029055687341884198,130,5000,0.026,0.021939604797492268,0.030788203372934232
decay_q:0.05,recency_counterexample,0.0,288,576,768,independent,0.0,0.022970559878092933,0.0187756882392832,435,5000,0.087,0.07950156824075588,0.09513257685288576,274,5000,0.0548,0.04882650169879026,0.0614570852157116,161,5000,0.0322,0.027654668483965132,0.037463619832755375,134,5000,0.0268,0.022673776258692664,0.03165280354351371,226,5000,0.0452,0.03978246494855129,0.05131586238459212,276,5000,0.0552,0.04920460920892601,0.06187836352146578
decay_q:0.05,recency_counterexample,0.0,288,576,768,independent,0.1,0.022970559878092933,0.0187756882392832,391,5000,0.0782,0.07107758739568389,0.08597006974837919,280,5000,0.056,0.049961101038097706,0.06272064332407395,143,5000,0.0286,0.024329404691398306,0.03359441128231278,111,5000,0.0222,0.01846806568308761,0.02666557723638451,186,5000,0.0372,0.03229950990203903,0.04281110111330566,236,5000,0.0472,0.041661430116364986,0.0534338262962281
decay_q:0.05,recency_counterexample,0.0,288,576,768,negative_bound,0.0,0.022970559878092933,0.0187756882392832,335,5000,0.067,0.06039686037820619,0.07426799392093869,229,5000,0.0458,0.040345840574710114,0.051951565482268196,109,5000,0.0218,0.018104316188142542,0.026229940915439637,101,5000,0.0202,0.016652929613278054,0.024483784226744385,199,5000,0.0398,0.03472519999928166,0.04558141881934762,225,5000,0.045,0.03959473424095406,0.05110390018424437
decay_q:0.05,recency_counterexample,0.0,288,576,768,negative_bound,0.1,0.022970559878092933,0.0187756882392832,313,5000,0.0626,0.05621537946393881,0.06965623086041678,240,5000,0.048,0.04241383484922352,0.05428019319514944,115,5000,0.023,0.019196582389584424,0.027535832161667564,115,5000,0.023,0.019196582389584424,0.027535832161667564,209,5000,0.0418,0.03659538520665388,0.04770816269142507,232,5000,0.0464,0.04090948748296148,0.05258699729785173
decay_q:0.05,recency_counterexample,0.0,576,1152,1536,independent,0.0,0.022080433840771005,0.018318438603595694,722,5000,0.1444,0.134929979330127,0.1544160303437204,444,5000,0.0888,0.08122771200325529,0.09700366926189108,291,5000,0.0582,0.05204330348054362,0.06503506286902269,183,5000,0.0366,0.03174068493806301,0.04217084735344678,355,5000,0.071,0.06420565019421969,0.07845306226382455,379,5000,0.0758,0.06878476483684039,0.08346657741188308
decay_q:0.05,recency_counterexample,0.0,576,1152,1536,independent,0.1,0.022080433840771005,0.018318438603595694,625,5000,0.125,0.11611983632810106,0.1344559612750845,422,5000,0.0844,0.07701002134610781,0.09242811594424928,258,5000,0.0516,0.04580509261793998,0.05808340776944239,165,5000,0.033,0.028395911697294635,0.03832114825120575,309,5000,0.0618,0.0554560933940315,0.06881674529854423,382,5000,0.0764,0.06935777305745103,0.08409264791510732
decay_q:0.05,recency_counterexample,0.0,576,1152,1536,negative_bound,0.0,0.022080433840771005,0.018318438603595694,558,5000,0.1116,0.10316858975030148,0.12062778302057121,356,5000,0.0712,0.06439626511607456,0.07866214024991465,201,5000,0.0402,0.035098950653111326,0.046007053981407885,183,5000,0.0366,0.03174068493806301,0.04217084735344678,298,5000,0.0596,0.05336970419538522,0.06650651250979588,323,5000,0.0646,0.05811494111175707,0.07175359829204819
decay_q:0.05,recency_counterexample,0.0,576,1152,1536,negative_bound,0.1,0.022080433840771005,0.018318438603595694,531,5000,0.1062,0.09796034482814754,0.11504431942821101,358,5000,0.0716,0.0647775435826546,0.07908024759922454,198,5000,0.0396,0.03453837977810045,0.04536854613258387,169,5000,0.0338,0.029137926074544934,0.0391779055057353,281,5000,0.0562,0.05015028098615111,0.06293115628396552,307,5000,0.0614,0.05507656853989485,0.06839688433679096
decay_q:0.1,recency_counterexample,0.0,18,36,48,independent,0.0,0.032246494257763963,0.030371660128418063,50,5000,0.01,0.0075937346054725085,0.013158640929356572,14,5000,0.0028,0.0016686615436143238,0.0046947693051959186,6,5000,0.0012,0.0005500756587335479,0.002615811926516952,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694
decay_q:0.1,recency_counterexample,0.0,18,36,48,independent,0.1,0.032246494257763963,0.030371660128418063,48,5000,0.0096,0.007248637881821691,0.012704351837117454,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,3,5000,0.0006,0.00020407096088550332,0.001762737900530094,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694,0,5000,0.0,0.0,0.000767730137580694
decay_q:0.1,recency_counterexample,0.0,18,36,48,negative_bound,0.0,0.032246494257763963,0.030371660128418063,87,5000,0.0174,0.014128619480519324,0.021412393648273565,45,5000,0.009,0.00673319292420765,0.01202071807089659,15,5000,0.003,0.0018189133867023654,0.004944210370052845,0,5000,0.0,0.0,0.000767730137580694,6,5000,0.0012,0.0005500756587335479,0.002615811926516952,2,5000,0.0004,0.0001096989857531115,0.001457416967717518
decay_q:0.1,recency_counterexample,0.0,18,36,48,negative_bound,0.1,0.032246494257763963,0.030371660128418063,82,5000,0.0164,0.013232612095298076,0.02030993649376998,31,5000,0.0062,0.004371360588064539,0.008786849695810154,14,5000,0.0028,0.0016686615436143238,0.0046947693051959186,0,5000,0.0,0.0,0.000767730137580694,3,5000,0.0006,0.00020407096088550332,0.001762737900530094,4,5000,0.0008,0.0003111419445903861,0.0020553598247701793
decay_q:0.1,recency_counterexample,0.0,36,72,96,independent,0.0,0.030821956525659507,0.027345623038330602,106,5000,0.0212,0.017559353655852664,0.025575824723894615,61,5000,0.0122,0.00950981475670272,0.01563918276552101,25,5000,0.005,0.0033890775204861016,0.007370975315718786,1,5000,0.0002,3.5304875272480036e-05,0.0011321181702531819,30,5000,0.006,0.0042061089708657195,0.008552408405064008,30,5000,0.006,0.0042061089708657195,0.008552408405064008
decay_q:0.1,recency_counterexample,0.0,36,72,96,independent,0.1,0.030821956525659507,0.027345623038330602,131,5000,0.0262,0.02212304751109084,0.031004453567280637,62,5000,0.0124,0.009685341838572314,0.015863348591596382,31,5000,0.0062,0.004371360588064539,0.008786849695810154,1,5000,0.0002,3.5304875272480036e-05,0.0011321181702531819,17,5000,0.0034,0.0021239187553747756,0.00543859081727037,24,5000,0.0048,0.00322775763196324,0.007132602296296678
decay_q:0.1,recency_counterexample,0.0,36,72,96,negative_bound,0.0,0.030821956525659507,0.027345623038330602,139,5000,0.0278,0.023592950244662545,0.03273209409726866,96,5000,0.0192,0.01574896030669719,0.023389288993600408,44,5000,0.0088,0.006562002273368255,0.011792215813791019,3,5000,0.0006,0.00020407096088550332,0.001762737900530094,69,5000,0.0138,0.010919380389000657,0.01742716039678281,78,5000,0.0156,0.012518186641408368,0.01942559031587981
decay_q:0.1,recency_counterexample,0.0,36,72,96,negative_bound,0.1,0.030821956525659507,0.027345623038330602,124,5000,0.0248,0.020840403988236226,0.029489246734520472,77,5000,0.0154,0.012339931229922144,0.01920415281942107,30,5000,0.006,0.0042061089708657195,0.008552408405064008,0,5000,0.0,0.0,0.000767730137580694,54,5000,0.0108,0.00828714962565902,0.014063997540949934,65,5000,0.013,0.0102131038076004,0.016534665346403195
decay_q:0.1,recency_counterexample,0.0,72,144,192,independent,0.0,0.02994541406427282,0.02446055565022548,201,5000,0.0402,0.035098950653111326,0.046007053981407885,137,5000,0.0274,0.023225090865346635,0.03230056766069464,54,5000,0.0108,0.00828714962565902,0.014063997540949934,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,100,5000,0.02,0.016471933678631395,0.024265087253446074,100,5000,0.02,0.016471933678631395,0.024265087253446074
decay_q:0.1,recency_counterexample,0.0,72,144,192,independent,0.1,0.02994541406427282,0.02446055565022548,200,5000,0.04,0.034912057045320966,0.04579425468125328,106,5000,0.0212,0.017559353655852664,0.025575824723894615,54,5000,0.0108,0.00828714962565902,0.014063997540949934,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,80,5000,0.016,0.012875123748789068,0.01986803902438905,137,5000,0.0274,0.023225090865346635,0.03230056766069464
decay_q:0.1,recency_counterexample,0.0,72,144,192,negative_bound,0.0,0.02994541406427282,0.02446055565022548,191,5000,0.0382,0.033231692132081714,0.04387738342298782,137,5000,0.0274,0.023225090865346635,0.03230056766069464,58,5000,0.0116,0.008984481447483776,0.014965437350905044,11,5000,0.0022,0.001228902612090369,0.00393544951288497,119,5000,0.0238,0.019926399474346095,0.02840478670868577,131,5000,0.0262,0.02212304751109084,0.031004453567280637
decay_q:0.1,recency_counterexample,0.0,72,144,192,negative_bound,0.1,0.02994541406427282,0.02446055565022548,181,5000,0.0362,0.03136834205263714,0.04174380442298273,131,5000,0.0262,0.02212304751109084,0.031004453567280637,61,5000,0.0122,0.00950981475670272,0.01563918276552101,10,5000,0.002,0.0010867350406975989,0.003677924176332773,100,5000,0.02,0.016471933678631395,0.024265087253446074,102,5000,0.0204,0.01683402366822501,0.024702383079742398
decay_q:0.1,recency_counterexample,0.0,144,288,384,independent,0.0,0.02991866106753198,0.023500832256360914,358,5000,0.0716,0.0647775435826546,0.07908024759922454,222,5000,0.0444,0.039031728343254496,0.05046782735810905,117,5000,0.0234,0.01956133244721663,0.027970467919925298,80,5000,0.016,0.012875123748789068,0.01986803902438905,162,5000,0.0324,0.0278399055014477,0.03767807572321777,222,5000,0.0444,0.039031728343254496,0.05046782735810905
