subset,metric,direction,mean,sd,median,min,max,n_groups,iqr_outliers,ci_lo,ci_hi
swap_post:risk_to_expertise,accuracy,simple_minus_belief,-0.005,0.0223606797749979,0.0,-0.1,0.0,20,1,-0.015000000000000003,0.0
swap_late:risk_to_expertise,log_loss,simple_minus_belief,-0.00041354331872030925,0.07599599342589351,-0.0052547705597652565,-0.2393570678813447,0.20347802479090565,20,3,-0.03513135640905492,0.03171136630365796
swap_late:risk_to_expertise,brier,simple_minus_belief,0.00012174207329984036,0.04766498791340362,-0.00039238846481088376,-0.16571438869155183,0.1049344303894891,20,3,-0.021843303352045217,0.018821994096980463
swap_late:risk_to_expertise,accuracy,simple_minus_belief,-0.01,0.0447213595499958,0.0,-0.2,0.0,20,1,-0.030000000000000006,0.0
swap_post:expertise_to_fairness,log_loss,simple_minus_belief,0.004941967046163294,0.008718820933492315,0.002003033059094202,-0.006186343845654509,0.030820649950319454,20,1,0.0014753428122577605,0.009131326305312526
swap_post:expertise_to_fairness,brier,simple_minus_belief,0.000606711759026912,0.0015505592818395675,0.00010005288487169851,-0.00044035258855463794,0.0068644832383331165,20,1,0.00011759846308396967,0.0014037800096522834
swap_post:expertise_to_fairness,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
swap_late:expertise_to_fairness,log_loss,simple_minus_belief,0.005358562508770176,0.014989717812607165,0.0013999056143427513,-0.01024852478191598,0.061664972241377784,20,1,1.1499975984198618e-05,0.012857077224505499
swap_late:expertise_to_fairness,brier,simple_minus_belief,0.0008708487587150626,0.003063818485056206,6.050907811299253e-05,-0.0006052044074562565,0.01372142507333251,20,1,3.3435417250289415e-05,0.0023446401585643065
swap_late:expertise_to_fairness,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
swap_post:expertise_to_risk,log_loss,simple_minus_belief,0.0011521211908100462,0.033311345462456544,0.0017246959688300566,-0.1261381929804844,0.059744472964340475,20,4,-0.01511543631314222,0.012906716314848906
swap_post:expertise_to_risk,brier,simple_minus_belief,-0.0018949784709908913,0.023011209562979775,0.00012614426385993893,-0.09433031328818654,0.030761603963917274,20,5,-0.013197422365573556,0.005686752021849116
swap_post:expertise_to_risk,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
swap_late:expertise_to_risk,log_loss,simple_minus_belief,0.0050755575356063115,0.03783190491813572,0.0015263561137239547,-0.11357562384542627,0.10255217308995868,20,6,-0.011937367219558782,0.020809565752854725
swap_late:expertise_to_risk,brier,simple_minus_belief,-0.0022177805072511134,0.03811537305698317,0.00010457026768290454,-0.15132703976118145,0.06142063994292294,20,5,-0.02093622610641363,0.01100845892165446
swap_late:expertise_to_risk,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
own_round:1,log_loss,simple_minus_belief,0.04114297561672574,0.2713165033611999,0.0,-0.9831312373558998,0.25896349396590485,20,1,-0.08306649751545472,0.14183897222504221
own_round:1,brier,simple_minus_belief,0.019007561244304173,0.14250312527895845,0.0,-0.5252803240720092,0.13104246650330004,20,1,-0.04682247975597688,0.0710845468630644
own_round:1,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
own_round:2,log_loss,simple_minus_belief,0.08404782947113182,0.3693293039562101,0.0013121982815267141,-0.21083805051348153,1.6291308776450861,20,2,-0.0184015871895364,0.26147629909329234
own_round:2,brier,simple_minus_belief,0.05125840035472208,0.2293706577910933,-4.143165770690101e-05,-0.019933654453015356,1.0252753040443792,20,8,-0.002430273801182089,0.155650422685978
own_round:2,accuracy,simple_minus_belief,-0.008333333333333335,0.190988502761644,0.0,-0.6666666666666666,0.49999999999999994,20,2,-0.1,0.07499999999999998
own_round:3,log_loss,simple_minus_belief,0.06049849770482022,0.22662735081351076,0.001730550014436082,-0.33527549613513824,0.9208192951042701,20,4,-0.01949338392425844,0.1679397535680345
own_round:3,brier,simple_minus_belief,0.05212478073129371,0.18258734093505938,0.0002504468117918544,-0.021939540422942036,0.8124693476555249,20,5,0.0014337852454326722,0.137874792207408
own_round:3,accuracy,simple_minus_belief,-0.041666666666666664,0.1863389981249825,0.0,-0.8333333333333333,0.0,20,1,-0.125,0.0
own_round:4,log_loss,simple_minus_belief,0.0385230381697063,0.19099772054452271,0.0002878597488823973,-0.2780014300528304,0.7944937356839021,20,3,-0.026406295182651824,0.13390702336602617
own_round:4,brier,simple_minus_belief,0.02382218824965626,0.11288701264671701,6.563836856994175e-05,-0.04609784796067247,0.5012706625339483,20,2,-0.005665582521104473,0.07636480649260614
own_round:4,accuracy,simple_minus_belief,-0.0125,0.055901699437494734,0.0,-0.25,0.0,20,1,-0.0375,0.0
own_round:5,log_loss,simple_minus_belief,0.00990966293823267,0.06723222400138709,-0.0008716322785017509,-0.09322230733591613,0.25954504446363885,20,3,-0.01472447544000287,0.043015502366305164
